"","origLine","nMin4Word","nMin3Word","nMin2Word","nMin1Word","testWord","prediction1","prediction2","prediction3","prediction4","prediction5","prediction6","prediction7","prediction8","timeToPredict","Correct"
"2094","""There's the yin and yang in life, and that's how we do it,"" she said. ""In the end, we both lasted 27 years together. We're both Type A and like control. I'm not namby-pamby in terms of personality, not 'Oh yes dear, whatever you want.' That's not me. I'll speak up.","we","both","lasted","","years","64093:64095","c(1, 1, 1)","c(11390, 11390, 11390)","c(80, 14324, 21464)","57322:57324","c(18764, 51264, 14070)","c(1.31705453922847e-05, 1.31705453922847e-05, 3.80184769798122e-05)","c(0.529482265860819, 0.957524991110364, 0.792647226552175)",0.780000000002474,FALSE
"2095","New ideas: Formed less than two years ago, Lakewood rock act Inner Ring Conspiracy -- Mark Bluhm (bass), Paul Nickels (drums), Tim Pursifull (vocals) and Bill Rouse (guitar) -- has finally released its debut effort, ""Gray Day in Cleveland,"" which is imbued with the band's diverse backgrounds. ""We call ourselves power-pop, it's very listenable music,"" said Rouse, a Butler County native.","nickels","drums","tim","pursifull","vocals","c(117806, 117804, 117815)","c(1, 1, 1)","c(20566, 20566, 20566)","c(3299, 830, 20684)","c(105597, 105595, 105606)","c(11685, 34680, 42059)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.476017372742557, 0.719013853811653, 0.796990415403689)",0.759999999998399,FALSE
"2096","BUSINESS NETWORK INTERNATIONAL: St. Charles Chapter, 7-8:30 a.m. March 30, Bogey Hills Country Club, 1120 Country Club Road, St. Charles. For more information, contact Nichole Olea at 636-751-1135.","for","more","information","contact","nichole","c(27529, 27520, 27531)","c(1, 1, 1)","c(4337, 4337, 4337)","c(22677, 1199, 22979)","c(24562, 24554, 24563)","c(9524, 35353, 35807)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.453181304223734, 0.726125688199977, 0.730923270387642)",6.29000000000087,FALSE
"2097","Years of experience have taught me that real reconciliation cannot occur without two essential ingredients: trust and truth. Saakashvili, with his campaign of lies and his refusal to give up violence against my people, has ensured that neither of those elements exist. Until the world hears our story and acknowledges what really happened on Aug. 7, there is no way for ""justice"" to be served.","campaign","of","lies","and","his","c(8533, 9858, 9446)","c(1, 1, 1)","c(832, 832, 832)","c(9669, 19930, 16928)","c(7356, 8490, 8133)","c(9323, 9603, 9688)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451057264532719, 0.454016125793835, 0.454914351533816)",4.56999999999971,FALSE
"2098","""Blood,"" said Brand, the Washington lawyer. ""They'd be happy with scalps. I'm sure you'll hear at least three of them say he should resign. It's like being in the Gulag, with screaming, remonstrating members asking compound questions to which there are no answers.""","them","say","he","should","resign","c(276151, 276146, 276158)","c(1, 1, 1)","c(132520, 132520, 132520)","c(13886, 13354, 16080)","c(261592, 261589, 261599)","c(18897, 22384, 22677)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.55222918493957, 0.589077575002103, 0.592173811964627)",4.15999999999985,FALSE
"2099","His company, University City-based Big Quark, launched BeautySleep, a 2-ounce beverage that's touted as a sleep enhancer and an anti-aging elixir, last fall.","big","quark","launched","beautysleep","a","64273:64274","c(2, 2)","c(11423, 11423)","c(80, 804)","57484:57485","c(4254, 6861)","c(2.63410907845694e-05, 2.63410907845694e-05)","c(0.301592318937962, 0.370263542613381)",0.840000000000146,FALSE
"2100","But the food doesn't quite stand up to the eye-popping show.",NA,"but","the","food","doesn't","c(218428, 218431, 218416)","c(1, 1, 1)","c(122048, 122048, 122048)","c(9697, 10193, 882)","c(209687, 209690, 209675)","c(14906, 14909, 15078)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.51005484460703, 0.51008654669197, 0.511872430810286)",5.52999999999884,FALSE
"2101","Syracuse has reached the Final Four on four occasions. The Orange won their national title in 2003, with a roster including Carmelo Anthony, Hakim Warrick and Gerry McNamara.","won","their","national","title","in","c(118184, 118187, 118192)","c(1, 1, 1)","c(20615, 20615, 20615)","c(5038, 10715, 14287)","c(105917, 105920, 105923)","c(10205, 18199, 22302)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.460377677505233, 0.544853166510075, 0.588211051347062)",1.33000000000175,FALSE
"2102","Finally, a bold program of debt forgiveness can make a difference, the IMF said in its report. During the Great Depression, for example, the U.S. Home Owners' Loan Corporation bought about one million distressed mortgages from banks and renegotiated softer terms for borrowers, helping ease the consumption squeeze facing households struggling with large debts.","mortgages","from","banks","and","renegotiated","c(8533, 9858, 9446)","c(1, 1, 1)","c(832, 832, 832)","c(9669, 19930, 16928)","c(7356, 8490, 8133)","c(9323, 9603, 9688)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451057264532719, 0.454016125793835, 0.454914351533816)",3.15999999999985,FALSE
"2103","Im not about equality of result when it comes to income inequality. There is income inequality in America. There always has been, and hopefully, and I do say that, there always will be. Why? Because people rise to different levels of success based on what they contribute to society and to the marketplace.","to","different","levels","of","success","c(255812, 256183, 255676)","c(1, 1, 1)","c(128278, 128278, 128278)","c(11420, 15398, 9996)","c(242927, 243251, 242814)","c(9375, 9456, 9481)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451606767338355, 0.452462723631749, 0.45272690767292)",7.65999999999985,FALSE
"2104","However, the original jury recommended the tobacco company pay Bullock $750,000 in damages and $100,000 for pain and suffering, a verdict that still stands.","damages","and","","for","pain","c(42344, 41443, 41694)","c(1, 1, 1)","c(7821, 7821, 7821)","c(23002, 1193, 8046)","c(38213, 37454, 37678)","c(9531, 9539, 9830)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.453255275755262, 0.453339814648437, 0.456414916887668)",3.54000000000087,FALSE
"2105","Instead, it serves as a good reminder of why baseball remains as important as ever in the East Bay.","it","serves","as","a","good","c(178287, 177687, 177902)","c(1, 1, 1)","c(114326, 114326, 114326)","c(8832, 4048, 5625)","c(173328, 172831, 173011)","c(9420, 9455, 9497)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.452082298612463, 0.452452156270102, 0.45289598545927)",11.9199999999983,FALSE
"2106","to make a case for youth, and they've surprised a few people along the way.","they've","surprised","a","few","people","c(216754, 216781, 216827)","c(1, 1, 1)","c(121667, 121667, 121667)","c(3734, 11452, 20277)","c(208134, 208157, 208197)","c(9698, 9881, 10239)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.455020025150285, 0.456953852331656, 0.460736967801225)",5.04999999999927,FALSE
"2107","Holliday is no longer the girl who went from the choir of Houston's Pleasant Grove Baptist Church to a role in the musical ""Your Arms Too Short to Box With God"" and then to Michael Bennett's Supremes-inspired ""Dreamgirls."" For one thing, she's so much thinner; she said she and the director will have to decide whether she needs to play Effie wearing a ""fat suit.""","a","role","in","the","musical","c(466266, 467016, 466394)","c(1, 1, 1)","c(298441, 298441, 298441)","c(15304, 18340, 15811)","c(449440, 450053, 449546)","c(9397, 9441, 9501)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451839249294586, 0.452304213207047, 0.452938254905857)",23.5300000000025,FALSE
"2108","øBut it wouldn't have been awful if they'd all finished second.",NA,NA,"but","it","wouldn't","c(237398, 237409, 237617)","c(1, 1, 1)","c(124842, 124842, 124842)","c(9056, 9562, 17348)","c(226267, 226278, 226426)","c(9353, 9428, 9967)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451374285382125, 0.452166837505638, 0.457862645433285)",3.13999999999942,FALSE
"2109","""We are grateful for the wonderful doctors and personnel at the RIC for their care of Mark, and to the residents of Illinois who have given him privacy and time to heal,"" the family's statement said. ""We also thank everyone who has shared their prayers and wishes for his return to the U.S. Senate as soon as possible.""","personnel","at","the","ric","for","c(93646, 112847, 113597)","c(1, 1, 1)","c(17052, 20328, 20328)","c(14130, 16292, 19488)","c(84275, 101415, 102028)","c(42957, 9397, 9441)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.806479906162552, 0.451839249294586, 0.452304213207047)",3.48999999999796,FALSE
"2110","The men dropped their cards and grabbed their glasses and walked outside. People spread the alarm, the bell kept ringing and goods were moved out of buildings into the street. Saloon owners laid planks across barrels to serve as makeshift bars as the fire spread. Every now and then it exploded caches of gunpowder or gasoline.","the","bell","kept","ringing","and","c(62790, 62805, 62784)","c(1, 1, 1)","c(11058, 11058, 11058)","c(13424, 22191, 8663)","c(56144, 56158, 56139)","c(11197, 11243, 11621)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.470860500258898, 0.471346598894653, 0.475341061597159)",1.03000000000247,FALSE
"2111","But that wasn't before the Black Tornado (7-0) and Glencoe faced off in a marathon game the night before in rainy and windy conditions.","before","the","black","tornado","","c(18512, 18501, 18505)","c(1, 1, 1)","c(2127, 2127, 2127)","c(18898, 14287, 14894)","c(16224, 16214, 16217)","c(15298, 15775, 18116)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.514197250372591, 0.519237881878134, 0.543976075493388)",4.14999999999782,FALSE
"2112","The tip led investigators to driver's licenses under that name in Colorado and North Carolina. From there, Durkin said, investigators tracked down Krasev's real name on the East Coast. He declined to be more specific.","carolina","from","there","durkin","said","c(292428, 292415, 292516)","c(1, 1, 1)","c(134611, 134611, 134611)","c(6817, 1795, 21742)","c(275820, 275809, 275888)","c(9425, 10107, 10363)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.452135135420697, 0.459342076063842, 0.462047320645434)",3.55000000000291,FALSE
"2113","Kohlstrand indicated FitzGerald would not ask his appointees to resign party posts. He said it is up to them to decide.","indicated","fitzgerald","would","not","ask","c(253670, 253724, 253874)","c(1, 1, 1)","c(128082, 128082, 128082)","c(5072, 7425, 14374)","c(241031, 241080, 241195)","c(9514, 9846, 10367)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.453075630607266, 0.456583994674017, 0.462089590092021)",4.18999999999869,FALSE
"2114","The USDA will accept comments on the proposed rule change for 60 days.","the","proposed","rule","change","for","c(23993, 23955, 23951)","c(1, 1, 1)","c(3347, 3347, 3347)","c(22468, 7944, 2893)","c(21239, 21211, 21208)","c(12100, 13499, 20831)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.480402827825995, 0.495186566769925, 0.57266646236456)",3.40999999999985,FALSE
"2115","""We need to do something drastic,"" he remembers thinking as he and his colleagues dreamed up a space they christened the Chemistry Discovery Center. The center would become a prime example of the teaching innovation that is a major component of UMBC's rising national reputation.","he","remembers","thinking","as","he","c(12744, 12844, 12799)","c(1, 1, 1)","c(1187, 1187, 1187)","c(9586, 14008, 12109)","c(11032, 11115, 11075)","c(9385, 9417, 9480)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451712440954824, 0.452050596527522, 0.452716340311273)",1.15000000000146,FALSE
"2116","After she graduated from college with a degree in elementary education, she married her high school sweetheart. The Vietnam War was going on at this time, and her husband signed up for a four-year hitch in the Air Force. He did those four years in Albuquerque. He worked in a lab. Lorna taught school.","and","her","husband","signed","up","c(99426, 99422, 53860)","c(1, 1, 1)","c(18362, 18362, 9823)","c(14287, 2925, 10588)","c(89593, 89589, 48519)","c(12156, 47870, 14079)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.480994600078218, 0.858397353933479, 0.501315636525093)",10,FALSE
"2117","Victor Bartley and Ben Ryan each added a goal and an assist and Juuso Puustinen and Jonathon Blum two assists apiece for the Admirals (30-23-2-2), who scored twice in the first period and once in the second before turning the game into a runaway with three goals in the third.","ryan","each","added","a","goal","c(178287, 177687, 177902)","c(1, 1, 1)","c(114326, 114326, 114326)","c(8832, 4048, 5625)","c(173328, 172831, 173011)","c(9420, 9455, 9497)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.452082298612463, 0.452452156270102, 0.45289598545927)",4.91999999999825,FALSE
"2118","Then there’s Wright, the Mets’ last remaining icon. Last week, former Mets skipper Davey Johnson, now leading the Nationals, publicly wondered why the Mets would not extend Wright, who has a $16 million team option (against a $1 million buyout) for next year.","skipper","davey","johnson","now","leading","c(77212, 77204, 77104)","c(1, 1, 1)","c(13874, 13874, 13874)","c(18959, 18130, 7105)","c(69232, 69224, 69141)","c(10473, 11348, 11906)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.463209730426586, 0.472456171867571, 0.478352759666508)",1.25,FALSE
"2119","Seattle gained 62 yards — 22 passing on six completions — and the Seahawks best play of the first 30 minutes may have been Jon Ryan’s 67-yard punt.","play","of","the","first","","c(394013, 393963, 394006)","c(1, 1, 1)","c(285675, 285675, 285675)","c(21024, 16572, 19991)","c(384690, 384650, 384684)","c(9511, 9888, 10525)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.453043928522325, 0.457027823863184, 0.463759233232222)",24.9300000000003,FALSE
"2120","JOHANNESBURG - South African wildlife officials say a delivery truck driver who was going too fast slammed into a herd of impala, leaving seven dead antelope strewn along a road in the country's flagship Kruger National Park.",NA,"johannesburg","","south","african","c(102066, 102083, 102059)","c(1, 1, 1)","c(18902, 18902, 18902)","c(6293, 19870, 466)","c(92020, 92036, 92014)","c(14475, 29542, 35303)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.505500311737242, 0.664718749670187, 0.725597320117635)",0.400000000001455,FALSE
